url,img_url,Price,Artist,Artist_url,Title,Pre-sale estimate,Medium,Sale Date,Auction house,Price_USD,Height (cm),Width (cm),Area (cm²),Price_fix,Price_unit,Sale details,Price (USD),Technique,Sold,Year,Year of sale
https://www.artsy.net/auction-result/2374718,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F_AtCdmImQXPoT69QFjqi7w%2Flarger.jpg&width=400,"US$7,500",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Circus rider with bouquet, 1963","US$5,000–US$7,000",prints,"Sep 28, 2005",Christie's,got error extracting info: 'NoneType' object is not subscriptable,33.02,25.4,838.7080000000001,7500.0,US$,,7500.0,print,True,1963,2005
https://www.artsy.net/auction-result/3508264,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FyVhxCr-V-xNRTn5JsW4_Iw%2Flarger.jpg&width=400,"US$2,300,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Paradis, 1978","US$1,500,000–US$2,000,000",paintings,"May 03, 2006",Sotheby's,got error extracting info: 'NoneType' object is not subscriptable,287.02,370.84,106438.49679999998,2300000.0,US$,,2300000.0,painting,True,1978,2006
https://www.artsy.net/auction-result/6913050,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FwfaBdxJecRFDr1wwJ06YTg%2Flarger.jpg&width=400,"£4,002,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Le cheval bleu, 1948","£3,000,000–£5,000,000",oil on canvas,"Jun 28, 2022",Christie's,"US$4,909,014",68.7,88.9,6107.43,4002000.0,£,,4909014.0,painting,True,1948,2022
https://www.artsy.net/auction-result/989841,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F7t8OC3aCa-3NrBkNXzpiXQ%2Flarger.jpg&width=400,"DKK20,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"XXe Siècle (20th Century), Special Issue: Chagall Monumental , 1973, 1973","DKK25,000–DKK30,000",Lithograph in colors on Arches,"Jun 07, 2017",Bruun Rasmussen Kunstauktioner,"US$3,029",43.0,56.0,2408.0,20000.0,DKK,,3029.0,print,True,1973,2017
https://www.artsy.net/auction-result/4503025,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FQevVd6eVO3ElahDQhsn94A%2Flarger.jpg&width=400,"ZAR R180,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"In the land of the gods: Tomorrow my fair one shall have a dove (mourlot 538), 1966","ZAR R80,000–R120,000",color lithograph,"May 23, 2016",Strauss & Co.,"US$11,476",64.49,50.5,3256.745,180000.0,ZAR R,,11476.0,print,True,1966,2016
https://www.artsy.net/auction-result/5813192,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FQjsnQl3ru8QVHjczAc2vTA%2Flarger.jpg&width=400,Bought In,Marc Chagall,https://www.artsy.net/artist/marc-chagall,"[Untitled], 1977",€400–€500,lithograph,"Apr 24, 2014",The Bru Sale,got error extracting info: 'NoneType' object is not subscriptable,64.01,59.99,3839.9599000000003,,,Bought In,,print,False,1977,2014
https://www.artsy.net/auction-result/7046442,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FjnJNld5Da9mO_kKO1qswpg%2Flarger.jpg&width=400,"HK$3,780,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Grand bouquet sur fond ocre, 1981","HK$800,000–HK$1,500,000","gouache, tempera and pastel on paper","Dec 01, 2022",Christie's,"US$485,926",56.3,42.8,2409.64,3780000.0,HK$,,485926.0,painting,True,1981,2022
https://www.artsy.net/auction-result/4865663,got error extracting info: 'NoneType' object is not subscriptable,"CHF8,800",Marc Chagall,https://www.artsy.net/artist/marc-chagall,Au Cirque - Derriere le Miroir,"CHF10,000–CHF10,000",prints,"Jun 24, 1999",Galerie Kornfeld,"US$5,709",,,,8800.0,CHF,,5709.0,print,True,,1999
https://www.artsy.net/auction-result/3641743,got error extracting info: 'NoneType' object is not subscriptable,"US$290,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Amoureux sous un bouquet, 1948",----,works on paper,"Nov 11, 1992",Christie's,got error extracting info: 'NoneType' object is not subscriptable,76.2,55.88,4258.0560000000005,290000.0,US$,,290000.0,works on paper,True,1948,1992
https://www.artsy.net/auction-result/4661256,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FtoIBs4VtnEiHze_ZQwP3gQ%2Flarger.jpg&width=400,"US$3,750",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Songe de Lamon et de Dryas, pl. 4, from Daphnis et Chloé (M. 311; C. bk. 46), 1961","US$2,000–US$3,000",lithograph in colors on wove paper,"Apr 22, 2014",Bonhams,got error extracting info: 'NoneType' object is not subscriptable,41.91,31.75,1330.6425,3750.0,US$,,3750.0,print,True,1961,2014
https://www.artsy.net/auction-result/1872477,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fgtv5BIWB4WFYkxu_xgOXLw%2Flarger.jpg&width=400,"€5,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Écuyère sur cheval ailé, 1956","€4,500–€4,500",lithograph on vellum with full margin,"Nov 29, 2008",Galerie Bassenge,"US$6,358",64.49,49.3,3179.3569999999995,5000.0,€,,6358.0,print,True,1956,2008
https://www.artsy.net/auction-result/921770,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FNBYgsVyg_UrAGNseIWybNA%2Flarger.jpg&width=400,"£2,200",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Fleurs des champs, 1980","£2,000–£3,000",prints,"Jun 24, 1997",Sotheby's,"US$3,661",50.8,38.1,1935.48,2200.0,£,,3661.0,print,True,1980,1997
https://www.artsy.net/auction-result/5163676,got error extracting info: 'NoneType' object is not subscriptable,Price not available,Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Atelierlicht, 1976",----,prints,"Jun 05, 1999",Villa Grisebach Auktionen,got error extracting info: 'NoneType' object is not subscriptable,53.34,40.64,2167.7376000000004,,Price not available,Price not available,,print,False,1976,1999
https://www.artsy.net/auction-result/3014445,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FmLM6mDsrXSlabc0o3SY1Bw%2Flarger.jpg&width=400,"US$11,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"The blue fish (M.198), 1957","US$12,000–US$15,000",color lithograph on arches paper,"May 07, 2008",Bloomsbury Auctions,got error extracting info: 'NoneType' object is not subscriptable,38.0,55.5,2109.0,11000.0,US$,,11000.0,print,True,1957,2008
https://www.artsy.net/auction-result/6468562,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FMttTQVFqIwSuxLE701_PuQ%2Flarger.jpg&width=400,"US$4,032",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Moses (M. 229), 1960","US$3,000–US$5,000","Lithograph printed in colors, on Arches wove paper","Dec 04, 2020",Sotheby's,got error extracting info: 'NoneType' object is not subscriptable,67.5,50.5,3408.75,4032.0,US$,,4032.0,print,True,1960,2020
https://www.artsy.net/auction-result/3987774,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FJ2vLhM8bsxPu6Z761b2m8Q%2Flarger.jpg&width=400,"US$15,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Sirène Au Poète, 1967","US$15,000–US$20,000",color lithograph,"Mar 05, 2015",Swann Galleries,got error extracting info: 'NoneType' object is not subscriptable,61.8,46.0,2842.7999999999997,15000.0,US$,,15000.0,print,True,1967,2015
https://www.artsy.net/auction-result/2457586,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FTqypZ9DhR7W2FNtnrxvxYg%2Flarger.jpg&width=400,"US$5,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Printemps au pre, 1961","US$5,000–US$8,000",prints,"Sep 21, 2001",Swann Galleries,got error extracting info: 'NoneType' object is not subscriptable,55.88,73.66,4116.1208,5000.0,US$,,5000.0,print,True,1961,2001
https://www.artsy.net/auction-result/4090311,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fc-FTBGe84Vu9CMjFMkPx-A%2Flarger.jpg&width=400,"US$8,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Lover's heaven, 1963","US$6,000–US$10,000",prints,"May 01, 2006",Christie's,got error extracting info: 'NoneType' object is not subscriptable,33.02,25.4,838.7080000000001,8000.0,US$,,8000.0,print,True,1963,2006
https://www.artsy.net/auction-result/2739719,got error extracting info: 'NoneType' object is not subscriptable,Bought In,Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Titelblatt/Der gelbe Engel/Salomon, 1969",US$546 and up,Lithograph in colors,"Apr 17, 1999",Jeschke-Greve & Hauff,got error extracting info: 'NoneType' object is not subscriptable,35.26,26.04,918.1704,,,Bought In,,print,False,1969,1999
https://www.artsy.net/auction-result/5119060,got error extracting info: 'NoneType' object is not subscriptable,"US$145,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Le couple, 1982","US$125,000–US$175,000",paintings,"Mar 11, 1998",Sotheby's,got error extracting info: 'NoneType' object is not subscriptable,35.56,27.94,993.5464000000001,145000.0,US$,,145000.0,painting,True,1982,1998
https://www.artsy.net/auction-result/4001106,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fj7Z5s4XCr8DPhJCHZj10Lg%2Flarger.jpg&width=400,"US$2,500",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Joseph Et Ses Frères, 1931","US$3,000–US$5,000",Etching with hand coloring in watercolor,"Mar 13, 2018",Swann,got error extracting info: 'NoneType' object is not subscriptable,28.6,23.6,674.96,2500.0,US$,,2500.0,painting,True,1931,2018
https://www.artsy.net/auction-result/3344900,got error extracting info: 'NoneType' object is not subscriptable,"£240,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"La Taverne, Traktir",----,gouache on paper,"Jun 28, 1988",Christie's,"US$412,319",66.04,50.8,3354.8320000000003,240000.0,£,,412319.0,painting,True,,1988
https://www.artsy.net/auction-result/3105635,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F9bFrxfsVphyw3gQH_tGkPw%2Flarger.jpg&width=400,Bought In,Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Athene Führt Das Schiff, 1974","€3,000–€3,900",lithograph in colors on japon nacré,"Jul 11, 2016",Auctionata,got error extracting info: 'NoneType' object is not subscriptable,40.0,30.0,1200.0,,,Bought In,,print,False,1974,2016
https://www.artsy.net/auction-result/921778,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F4Kn80lHXS6P-Pl2VvgaZkQ%2Flarger.jpg&width=400,"£6,200",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Daphnis and Chloe: The summer season, 1961","£5,500–£6,000",prints,"Jun 24, 1997",Sotheby's,"US$10,318",53.34,38.1,2032.2540000000001,6200.0,£,,10318.0,print,True,1961,1997
https://www.artsy.net/auction-result/1259114,got error extracting info: 'NoneType' object is not subscriptable,"US$42,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Les amoureux et oiseau rouge, 1958",----,works on paper,"Feb 26, 1990",Christie's,got error extracting info: 'NoneType' object is not subscriptable,25.4,20.32,516.1279999999999,42000.0,US$,,42000.0,works on paper,True,1958,1990
https://www.artsy.net/auction-result/563820,got error extracting info: 'NoneType' object is not subscriptable,"£1,071,650",Marc Chagall,https://www.artsy.net/artist/marc-chagall,PAYSAGE DE PARIS,"£600,000–£800,000",oil on canvas,"Feb 10, 2011",Sotheby's,"US$1,723,744",,,,1071650.0,£,,1723744.0,painting,True,,2011
https://www.artsy.net/auction-result/3930580,got error extracting info: 'NoneType' object is not subscriptable,Bought In,Marc Chagall,https://www.artsy.net/artist/marc-chagall,Clair de lune,----,Lithograph,"Mar 13, 2002",IEGOR – Hôtel des Encans,got error extracting info: 'NoneType' object is not subscriptable,30.48,24.13,735.4824,,,Bought In,,print,False,,2002
https://www.artsy.net/auction-result/5198779,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FvHGQJ8v0DAh40R17fWZZWA%2Flarger.jpg&width=400,"MX$6,500",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Le Bouquet á La Main, 1957","MX$5,000–MX$8,000",lithograph,"Jan 23, 2014",Morton Casa de Subastas,US$486,23.01,19.99,459.9699,6500.0,MX$,,486.0,print,True,1957,2014
https://www.artsy.net/auction-result/5202828,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FUt-vkJoy5PZ0E55PUiF3NQ%2Flarger.jpg&width=400,"€25,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"The circus with the angel, 1968","€15,000–€20,000",prints,"Nov 26, 2005",Villa Grisebach Auktionen,"US$29,357",60.96,48.26,2941.9296,25000.0,€,,29357.0,print,True,1968,2005
https://www.artsy.net/auction-result/6137811,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FVwPJJT8-t8azI_tn8PADUQ%2Flarger.jpg&width=400,"US$4,500",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"The flute player, 1957","US$4,000–US$6,000",prints,"May 13, 1997",Christie's,got error extracting info: 'NoneType' object is not subscriptable,27.94,43.18,1206.4492,4500.0,US$,,4500.0,print,True,1957,1997
https://www.artsy.net/auction-result/1891118,got error extracting info: 'NoneType' object is not subscriptable,"£3,400",Marc Chagall,https://www.artsy.net/artist/marc-chagall,Personnage au bouquet de fleurs,----,works on paper,"Feb 21, 1989",Christie's,"US$5,950",17.78,15.24,270.96720000000005,3400.0,£,,5950.0,works on paper,True,,1989
https://www.artsy.net/auction-result/6247694,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fe3rGLDTHbmX8kfUO78B7ZQ%2Flarger.jpg&width=400,"€2,860",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Création (Dessins pour la Bible), 1960","€1,800–€2,200",color lithograph,"Oct 17, 2016",Artcurial,"US$3,147",35.0,25.0,875.0,2860.0,€,,3147.0,print,True,1960,2016
https://www.artsy.net/auction-result/583036,got error extracting info: 'NoneType' object is not subscriptable,Bought In,Marc Chagall,https://www.artsy.net/artist/marc-chagall,LE PARADIS,"US$250,000–US$350,000",Oil and gouache on canvas,"May 08, 2013",Sotheby's,got error extracting info: 'NoneType' object is not subscriptable,,,,,,Bought In,,painting,False,,2013
https://www.artsy.net/auction-result/2113556,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FAjCvhuLVPrBJi6VFk15fzw%2Flarger.jpg&width=400,"US$10,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Rose and mimosas, 1967","US$4,000–US$6,000",prints,"Mar 06, 2007",Swann Galleries,got error extracting info: 'NoneType' object is not subscriptable,60.96,45.72,2787.0912,10000.0,US$,,10000.0,print,True,1967,2007
https://www.artsy.net/auction-result/6255032,got error extracting info: 'NoneType' object is not subscriptable,Price not available,Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Portrait de Gustave Coquiot, 1926",----,works on paper,"May 21, 1995",Eric Pillon Encheres,got error extracting info: 'NoneType' object is not subscriptable,43.18,27.94,1206.4492,,Price not available,Price not available,,works on paper,False,1926,1995
https://www.artsy.net/auction-result/6517623,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FnZ277ZyrqD9C3lChiIwc3A%2Flarger.jpg&width=400,"£3,500",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Autoportrait á la veste á carreaux, 1957","£3,000–£5,000","lithograph, on Arches wove paper","Sep 28, 2021",Christie's,"US$4,795",64.0,49.0,3136.0,3500.0,£,,4795.0,print,True,1957,2021
https://www.artsy.net/auction-result/4617190,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FHEfuyi21V0gD-vcalEtAqQ%2Flarger.jpg&width=400,"£2,375",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Plate 12 & 14, 1948",£600–£800,"Two etchings, on wove paper","Mar 28, 2018",Bonhams,"US$3,344",28.3,37.8,1069.74,2375.0,£,,3344.0,print,True,1948,2018
https://www.artsy.net/auction-result/4032547,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FxacVFxyhcjIUHd2m7GEYxQ%2Flarger.jpg&width=400,Bought In,Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Le couple à l'arbre, 1973",€450–€600,lithograph,"Nov 30, 2015",Sant'Agostino Casa d'Arte,got error extracting info: 'NoneType' object is not subscriptable,32.0,24.0,768.0,,,Bought In,,print,False,1973,2015
https://www.artsy.net/auction-result/7117455,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FJulWb4505-r5NC_J8puxdg%2Flarger.jpg&width=400,Price not available,Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Le Violoneux, 1957","€20,000–€30,000",brush and India ink and wax crayon on paper,"Apr 06, 2023",Christie's,got error extracting info: 'NoneType' object is not subscriptable,44.8,29.0,1299.1999999999998,,Price not available,Price not available,,painting,False,1957,2023
https://www.artsy.net/auction-result/4632654,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fjl8LnK-W3Cw4G2rv1zJ6VQ%2Flarger.jpg&width=400,Bought In,Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Lovers' embrace , 1950, 1950",US$500–US$600,lithograph on paper,"Aug 02, 2017",Great Dane Auctions,got error extracting info: 'NoneType' object is not subscriptable,25.4,21.59,548.386,,,Bought In,,print,False,1950,2017
https://www.artsy.net/auction-result/4316857,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FGxXcbfC2MCX5tKDKqn77-A%2Flarger.jpg&width=400,"SEK155,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Then the boy displayed to the Dervish - from Arabian Nights, 1948","SEK120,000–SEK140,000",prints,"Apr 26, 2004",Bukowskis,"US$20,158",38.1,27.94,1064.5140000000001,155000.0,SEK,,20158.0,print,True,1948,2004
https://www.artsy.net/auction-result/6986749,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fy2W3MqgF4hP0PYK0Qg3dNg%2Flarger.jpg&width=400,"£189,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Le magicien de Paris I, 1967","£40,000–£60,000","gouache with printed fabric collage on lithograph in black, on wove paper","Jun 30, 2022",Christie's,"US$229,238",96.4,70.4,6786.560000000001,189000.0,£,,229238.0,painting,True,1967,2022
https://www.artsy.net/auction-result/6407286,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Frc6DI1lEfJ1ym69thKTlow%2Flarger.jpg&width=400,"US$68,750",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"LE ROI DAVID, 1979","US$60,000–US$80,000","oil, tempera, pen and ink and pastel on canvas","Nov 21, 2019",Sotheby's,got error extracting info: 'NoneType' object is not subscriptable,24.0,16.0,384.0,68750.0,US$,,68750.0,painting,True,1979,2019
https://www.artsy.net/auction-result/4136892,got error extracting info: 'NoneType' object is not subscriptable,"US$16,250",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Femme De Cirque, 1960","US$15,000–US$20,000",prints,"May 01, 2008",Sotheby's,got error extracting info: 'NoneType' object is not subscriptable,59.79,45.8,2738.3819999999996,16250.0,US$,,16250.0,print,True,1960,2008
https://www.artsy.net/auction-result/4708109,https://d7hftxdivxxvm.cloudfront.net/?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fp5t4YniuqGEHun1zX2acWQ%2Flarger.jpg&width=400,"£4,200",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Double visage, 1978","£3,000–£5,000",prints,"Mar 28, 2007",Christie's,"US$8,242",55.88,43.18,2412.8984,4200.0,£,,8242.0,print,True,1978,2007
https://www.artsy.net/auction-result/5053974,got error extracting info: 'NoneType' object is not subscriptable,"€24,000",Marc Chagall,https://www.artsy.net/artist/marc-chagall,"Paysage bleu, 1958","€18,000–€24,000",prints,"Jun 04, 2005",Villa Grisebach Auktionen,"US$29,407",48.26,66.04,3187.0904,24000.0,€,,29407.0,print,True,1958,2005
